,Prob,Features,Class,Direction,Section
76,0.3259742492768905,scheduled following,99254,Bottom,Evaluation and management
77,0.32686782620149,gallops,99254,Bottom,Evaluation and management
78,0.3277378380062197,pneumonia,99254,Bottom,Evaluation and management
79,0.32848236448611373,ext,99254,Bottom,Evaluation and management
80,0.3286565255735361,diabetes,99254,Bottom,Evaluation and management
81,0.3287693755149497,presents,99254,Bottom,Evaluation and management
82,0.32896077158270887,prn pain,99254,Bottom,Evaluation and management
83,0.3289774795237113,held,99254,Bottom,Evaluation and management
84,0.3295382565687207,second,99254,Bottom,Evaluation and management
85,0.3297812465742289,po prn,99254,Bottom,Evaluation and management
86,0.33007403726253454,tablet mouth,99254,Bottom,Evaluation and management
87,0.33244014395201504,managed,99254,Bottom,Evaluation and management
88,0.33348690335407116,successful,99254,Bottom,Evaluation and management
89,0.33353826448114815,daily redness,99254,Bottom,Evaluation and management
90,0.3336412108543074,ercp,99254,Bottom,Evaluation and management
91,0.33388891308946506,mild soap,99254,Bottom,Evaluation and management
92,0.3339437910144067,steady gait,99254,Bottom,Evaluation and management
93,0.33405192345587853,cyanosis,99254,Bottom,Evaluation and management
94,0.3341818112956079,surgeon look,99254,Bottom,Evaluation and management
95,0.3341818112956079,swimming cleared,99254,Bottom,Evaluation and management
96,0.33481875677108647,hours pain,99254,Bottom,Evaluation and management
97,0.33505523417925126,instructions,99254,Bottom,Evaluation and management
98,0.3351662658522676,appointment instructions,99254,Bottom,Evaluation and management
99,0.33555096537953233,hospitalization,99254,Bottom,Evaluation and management
0,0.8104480092353289,consulted,99254,Top,Evaluation and management
1,0.8070976910063417,trauma,99254,Top,Evaluation and management
2,0.804396435098929,surgery,99254,Top,Evaluation and management
3,0.8000376236954212,dr,99254,Top,Evaluation and management
4,0.7765147027807788,dr call,99254,Top,Evaluation and management
5,0.7637510991618037,consult,99254,Top,Evaluation and management
6,0.7617641878882426,reason examination,99254,Top,Evaluation and management
7,0.7614532156409062,discharge surgery,99254,Top,Evaluation and management
8,0.7611688467437616,reason,99254,Top,Evaluation and management
9,0.7561645978832208,follow dr,99254,Top,Evaluation and management
10,0.7430439116179917,surgery patient,99254,Top,Evaluation and management
11,0.740158996215418,fracture,99254,Top,Evaluation and management
12,0.7385565772391163,operating room,99254,Top,Evaluation and management
13,0.7327065463317884,hours disp,99254,Top,Evaluation and management
14,0.7310542296780755,evaluate,99254,Top,Evaluation and management
15,0.7302572900325146,followup,99254,Top,Evaluation and management
16,0.7289772031806684,schedule,99254,Top,Evaluation and management
17,0.7286941406894977,cardiology,99254,Top,Evaluation and management
18,0.7256229489334088,sicu,99254,Top,Evaluation and management
19,0.7251624128328052,operating,99254,Top,Evaluation and management
20,0.7246354521334578,weight gain,99254,Top,Evaluation and management
21,0.7229952242294092,room,99254,Top,Evaluation and management
22,0.7215348730204771,cord,99254,Top,Evaluation and management
23,0.7185713026490178,gain,99254,Top,Evaluation and management
24,0.7159089454703195,examination,99254,Top,Evaluation and management
25,0.7157335245775864,injuries,99254,Top,Evaluation and management
26,0.7151116183694827,tablet delayed,99254,Top,Evaluation and management
27,0.7139892963784067,iv contrast,99254,Top,Evaluation and management
28,0.712483827523804,qd,99254,Top,Evaluation and management
29,0.7093238886673158,female,99254,Top,Evaluation and management
30,0.7091110097919843,unchanged,99254,Top,Evaluation and management
31,0.7086901708271535,arteries,99254,Top,Evaluation and management
32,0.7065915294391928,amiodarone,99254,Top,Evaluation and management
33,0.7062139482760855,head ct,99254,Top,Evaluation and management
34,0.7055243696917525,hd,99254,Top,Evaluation and management
35,0.7046705959533823,showed,99254,Top,Evaluation and management
36,0.7044892040788149,call appointment,99254,Top,Evaluation and management
37,0.7041020855096306,wounds,99254,Top,Evaluation and management
38,0.7039193545970331,graft,99254,Top,Evaluation and management
39,0.70368471173808,posterior,99254,Top,Evaluation and management
40,0.7007742979428316,consult obtained,99254,Top,Evaluation and management
41,0.6993688886264169,contraindications iv,99254,Top,Evaluation and management
42,0.6960112422689526,subdural,99254,Top,Evaluation and management
43,0.6959713219980261,ct showed,99254,Top,Evaluation and management
44,0.6939554463401786,open,99254,Top,Evaluation and management
45,0.6935277684351412,operative,99254,Top,Evaluation and management
46,0.6929930041692711,bypass,99254,Top,Evaluation and management
47,0.6928408771631315,contraindications,99254,Top,Evaluation and management
48,0.6913984717038809,spine,99254,Top,Evaluation and management
49,0.6890310164699049,schedule appointment,99254,Top,Evaluation and management
50,0.6887699003628345,repair,99254,Top,Evaluation and management
51,0.6882461330364917,recorded,99254,Top,Evaluation and management
52,0.6879302993423788,right lower,99254,Top,Evaluation and management
53,0.687796922236925,extremity,99254,Top,Evaluation and management
54,0.6865365885040967,lower extremities,99254,Top,Evaluation and management
55,0.6861123056449155,call,99254,Top,Evaluation and management
56,0.6860239423755443,exploration,99254,Top,Evaluation and management
57,0.6852394101118707,sust,99254,Top,Evaluation and management
58,0.6830648046573882,recommendations,99254,Top,Evaluation and management
59,0.6830078917422138,appt,99254,Top,Evaluation and management
60,0.6825280048500435,amylase,99254,Top,Evaluation and management
61,0.6824366272917933,iabp,99254,Top,Evaluation and management
62,0.6800653769106814,patient recorded,99254,Top,Evaluation and management
63,0.6800653769106814,drugs chief,99254,Top,Evaluation and management
64,0.6800653769106814,allergies drugs,99254,Top,Evaluation and management
65,0.679831544666306,recorded known,99254,Top,Evaluation and management
66,0.6789943313385431,mitral valve,99254,Top,Evaluation and management
67,0.6781203856861526,pass,99254,Top,Evaluation and management
68,0.6740269078628107,included,99254,Top,Evaluation and management
69,0.6731204574182043,trauma service,99254,Top,Evaluation and management
70,0.6727198850265828,removed,99254,Top,Evaluation and management
71,0.6708388034761332,scan,99254,Top,Evaluation and management
72,0.6699285071483569,quadrant,99254,Top,Evaluation and management
73,0.6697109020405196,ct blood,99254,Top,Evaluation and management
74,0.6690020474582826,lower,99254,Top,Evaluation and management
75,0.668726862961171,local,99254,Top,Evaluation and management
76,0.6687006559753813,delayed,99254,Top,Evaluation and management
77,0.668115588570597,iliac,99254,Top,Evaluation and management
78,0.6680576261994753,fixation,99254,Top,Evaluation and management
79,0.6679626734969772,spinal,99254,Top,Evaluation and management
80,0.6675377247431956,equal bilaterally,99254,Top,Evaluation and management
81,0.6674582612446339,ortho,99254,Top,Evaluation and management
82,0.6661473882466732,event,99254,Top,Evaluation and management
83,0.6657951628223439,bypass graft,99254,Top,Evaluation and management
84,0.6657793855234868,solution sig,99254,Top,Evaluation and management
85,0.6656317698969765,drugs,99254,Top,Evaluation and management
86,0.6647897463799148,yo female,99254,Top,Evaluation and management
87,0.6636545847029404,minimally invasive,99254,Top,Evaluation and management
88,0.6628396188531523,weight,99254,Top,Evaluation and management
89,0.6627885266141023,taken operating,99254,Top,Evaluation and management
90,0.662630415524401,performed,99254,Top,Evaluation and management
91,0.6618626372304196,upper,99254,Top,Evaluation and management
92,0.6612414229566221,knee,99254,Top,Evaluation and management
93,0.6609024712033651,neurologically stable,99254,Top,Evaluation and management
94,0.6606481394963459,tpn,99254,Top,Evaluation and management
95,0.6598202926882963,pantoprazole,99254,Top,Evaluation and management
96,0.6596809959829609,recommended,99254,Top,Evaluation and management
97,0.6593560807233978,refills extended,99254,Top,Evaluation and management
98,0.6589628476408729,pump,99254,Top,Evaluation and management
99,0.6588091689119521,eye,99254,Top,Evaluation and management
0,0.25053725087841605,fractures,99291,Bottom,Evaluation and management
1,0.2559650139268312,fracture,99291,Bottom,Evaluation and management
2,0.25937514855837446,surgery patient,99291,Bottom,Evaluation and management
3,0.28418604843699125,discharge surgery,99291,Bottom,Evaluation and management
4,0.2869393752110794,consulted,99291,Bottom,Evaluation and management
5,0.31308136559042515,end,99291,Bottom,Evaluation and management
6,0.31345822755540187,po hours,99291,Bottom,Evaluation and management
7,0.31477524475115265,pounds,99291,Bottom,Evaluation and management
8,0.3162644363954269,trauma,99291,Bottom,Evaluation and management
9,0.31698420980265046,hemodialysis,99291,Bottom,Evaluation and management
10,0.32203342647380584,renal disease,99291,Bottom,Evaluation and management
11,0.324165263461424,contrast,99291,Bottom,Evaluation and management
12,0.3271481560677314,wounds,99291,Bottom,Evaluation and management
13,0.32887863599330847,appt,99291,Bottom,Evaluation and management
14,0.3305322264995481,unchanged,99291,Bottom,Evaluation and management
15,0.3311024960615076,dialysis,99291,Bottom,Evaluation and management
16,0.3320513502321699,creams,99291,Bottom,Evaluation and management
17,0.3320802168455992,medquist,99291,Bottom,Evaluation and management
18,0.3320802168455992,medquist job,99291,Bottom,Evaluation and management
19,0.3333377084161908,debridement,99291,Bottom,Evaluation and management
20,0.3345997914264656,hd,99291,Bottom,Evaluation and management
21,0.33935120903884797,reason,99291,Bottom,Evaluation and management
22,0.34223058793801153,stage renal,99291,Bottom,Evaluation and management
23,0.3428137925829831,patient male,99291,Bottom,Evaluation and management
24,0.3431206892163634,obtained,99291,Bottom,Evaluation and management
25,0.3432747662011103,service,99291,Bottom,Evaluation and management
26,0.3476040658705643,eval,99291,Bottom,Evaluation and management
27,0.34944394041887067,end stage,99291,Bottom,Evaluation and management
28,0.35035926452651805,consult,99291,Bottom,Evaluation and management
29,0.35048680724100656,hours days,99291,Bottom,Evaluation and management
30,0.35240595345336007,surgery,99291,Bottom,Evaluation and management
31,0.35245604115049245,examination,99291,Bottom,Evaluation and management
32,0.3529383491904938,male,99291,Bottom,Evaluation and management
33,0.3556033439139268,schedule,99291,Bottom,Evaluation and management
34,0.35585170369194713,protonix mg,99291,Bottom,Evaluation and management
35,0.3573718173469913,need,99291,Bottom,Evaluation and management
36,0.35957463291575703,reason examination,99291,Bottom,Evaluation and management
37,0.35967673815256596,nodes,99291,Bottom,Evaluation and management
38,0.3597117696561274,patch,99291,Bottom,Evaluation and management
39,0.36021630440113916,dilantin,99291,Bottom,Evaluation and management
40,0.36050317045275465,bilat,99291,Bottom,Evaluation and management
41,0.3608765843380104,weight gain,99291,Bottom,Evaluation and management
42,0.3613657094545851,consultation,99291,Bottom,Evaluation and management
43,0.36141586025276606,follow dr,99291,Bottom,Evaluation and management
44,0.36144226004019925,penicillin,99291,Bottom,Evaluation and management
45,0.3615195152481594,powders,99291,Bottom,Evaluation and management
46,0.3616160087863089,psychiatry,99291,Bottom,Evaluation and management
47,0.3617593124989956,equal,99291,Bottom,Evaluation and management
48,0.3621249434706317,sdh,99291,Bottom,Evaluation and management
49,0.3621990168425239,rib fractures,99291,Bottom,Evaluation and management
50,0.36222283623675844,rib,99291,Bottom,Evaluation and management
51,0.362237978986276,abnormality,99291,Bottom,Evaluation and management
52,0.3626059427751603,greater pounds,99291,Bottom,Evaluation and management
53,0.3629454520535516,oxycodone acetaminophen,99291,Bottom,Evaluation and management
54,0.3633232843099403,fosamax,99291,Bottom,Evaluation and management
55,0.3636253165254923,dl,99291,Bottom,Evaluation and management
56,0.36488356253211746,job discharge,99291,Bottom,Evaluation and management
57,0.36618138773755315,increase,99291,Bottom,Evaluation and management
58,0.36624733346301097,id,99291,Bottom,Evaluation and management
59,0.3663693416561092,hours disp,99291,Bottom,Evaluation and management
60,0.3663957574773747,mg dl,99291,Bottom,Evaluation and management
61,0.3665346254465486,greater,99291,Bottom,Evaluation and management
62,0.36714231874947845,performed,99291,Bottom,Evaluation and management
63,0.3671848071575389,call appointment,99291,Bottom,Evaluation and management
64,0.36862785951384075,gain,99291,Bottom,Evaluation and management
65,0.3689457532766081,times day,99291,Bottom,Evaluation and management
66,0.3693572574272066,physical therapy,99291,Bottom,Evaluation and management
67,0.3694646045541907,recommended,99291,Bottom,Evaluation and management
68,0.3696694233909644,sicu,99291,Bottom,Evaluation and management
69,0.36983221646215575,cardiology,99291,Bottom,Evaluation and management
70,0.3715651890088977,ligation,99291,Bottom,Evaluation and management
71,0.3718071014643045,cells,99291,Bottom,Evaluation and management
72,0.3719150543443322,images,99291,Bottom,Evaluation and management
73,0.3723836562827225,identified,99291,Bottom,Evaluation and management
74,0.37274833357653275,fluid,99291,Bottom,Evaluation and management
75,0.37322822309500386,alkaline,99291,Bottom,Evaluation and management
76,0.37342228373637054,protonix,99291,Bottom,Evaluation and management
77,0.3750686510260845,call schedule,99291,Bottom,Evaluation and management
78,0.37540864901691173,alkaline phosphatase,99291,Bottom,Evaluation and management
79,0.37540864901691173,phosphatase,99291,Bottom,Evaluation and management
80,0.3758817626729886,admitted trauma,99291,Bottom,Evaluation and management
81,0.3768058685732264,course,99291,Bottom,Evaluation and management
82,0.3776454529096517,call appt,99291,Bottom,Evaluation and management
83,0.37839765884899423,lotions creams,99291,Bottom,Evaluation and management
84,0.37869057053582716,daily disp,99291,Bottom,Evaluation and management
85,0.3788212873655842,report,99291,Bottom,Evaluation and management
86,0.37918714507807055,job,99291,Bottom,Evaluation and management
87,0.37995147665884565,intravenous,99291,Bottom,Evaluation and management
88,0.38056935173062467,cabg,99291,Bottom,Evaluation and management
89,0.3809586679926263,foot,99291,Bottom,Evaluation and management
90,0.38116137217948215,intensive,99291,Bottom,Evaluation and management
91,0.3813569787038188,performed showed,99291,Bottom,Evaluation and management
92,0.38141743959921987,borderline,99291,Bottom,Evaluation and management
93,0.3817485405630592,fever greater,99291,Bottom,Evaluation and management
94,0.3817574468209313,workup,99291,Bottom,Evaluation and management
95,0.3818259635465623,receive,99291,Bottom,Evaluation and management
96,0.3819020868647173,meals,99291,Bottom,Evaluation and management
97,0.38237426422872667,inpatient,99291,Bottom,Evaluation and management
98,0.3828155268242395,quite,99291,Bottom,Evaluation and management
99,0.3829549233650004,appt dr,99291,Bottom,Evaluation and management
0,0.9381508565834223,expired,99291,Top,Evaluation and management
1,0.8611426930530098,intubated,99291,Top,Evaluation and management
2,0.835752704931826,family,99291,Top,Evaluation and management
3,0.8306250850678082,micu,99291,Top,Evaluation and management
4,0.8247578933510101,intubation,99291,Top,Evaluation and management
5,0.8211175027817795,expired expired,99291,Top,Evaluation and management
6,0.8180886373389751,ed,99291,Top,Evaluation and management
7,0.7775137090208777,hypotension,99291,Top,Evaluation and management
8,0.7547267903337598,discharge medicine,99291,Top,Evaluation and management
9,0.7501638140915164,shock,99291,Top,Evaluation and management
10,0.7421221014909272,lactate,99291,Top,Evaluation and management
11,0.7329802776872409,per,99291,Top,Evaluation and management
12,0.7182020946520861,per day,99291,Top,Evaluation and management
13,0.7169317174948874,sedated,99291,Top,Evaluation and management
14,0.7159090762952738,reportedly,99291,Top,Evaluation and management
15,0.7147351692541735,qd day,99291,Top,Evaluation and management
16,0.7114535630188152,mouth per,99291,Top,Evaluation and management
17,0.7098239161131478,sbp,99291,Top,Evaluation and management
18,0.7087737792284327,file,99291,Top,Evaluation and management
19,0.7063964822933941,levophed,99291,Top,Evaluation and management
20,0.7052920410135062,bp,99291,Top,Evaluation and management
21,0.7032004271560213,dead,99291,Top,Evaluation and management
22,0.7020804588397245,interactive,99291,Top,Evaluation and management
23,0.701563721532723,file chief,99291,Top,Evaluation and management
24,0.7005601620169393,likely,99291,Top,Evaluation and management
25,0.6994195527778254,level consciousness,99291,Top,Evaluation and management
26,0.6978122082327259,osh,99291,Top,Evaluation and management
27,0.6973693624851307,discharge ccu,99291,Top,Evaluation and management
28,0.6969385940623943,activity status,99291,Top,Evaluation and management
29,0.6967624801580294,arrival,99291,Top,Evaluation and management
30,0.6966997207804606,respiratory failure,99291,Top,Evaluation and management
31,0.6958233778424734,activity,99291,Top,Evaluation and management
32,0.6956393079055454,alert interactive,99291,Top,Evaluation and management
33,0.6954050020782208,st,99291,Top,Evaluation and management
34,0.695274598568294,cxr,99291,Top,Evaluation and management
35,0.6946805214178075,consciousness alert,99291,Top,Evaluation and management
36,0.693934113339373,sounds,99291,Top,Evaluation and management
37,0.6937187038960773,patient transferred,99291,Top,Evaluation and management
38,0.691673063486952,unresponsive,99291,Top,Evaluation and management
39,0.691047109079107,sats,99291,Top,Evaluation and management
40,0.69092576465691,mcg,99291,Top,Evaluation and management
41,0.690878647911889,balloon,99291,Top,Evaluation and management
42,0.6890395849793962,code,99291,Top,Evaluation and management
43,0.6890325277760325,consciousness,99291,Top,Evaluation and management
44,0.6882829021682562,urology,99291,Top,Evaluation and management
45,0.6865636614128084,evd,99291,Top,Evaluation and management
46,0.6863202721541293,alert,99291,Top,Evaluation and management
47,0.6860965707901436,breath sounds,99291,Top,Evaluation and management
48,0.6859106867782065,arrest,99291,Top,Evaluation and management
49,0.6846548096916232,interactive activity,99291,Top,Evaluation and management
50,0.6845280249260876,hr,99291,Top,Evaluation and management
51,0.6843104051766664,given,99291,Top,Evaluation and management
52,0.6841201580526177,prognosis,99291,Top,Evaluation and management
53,0.6828782461054134,coherent level,99291,Top,Evaluation and management
54,0.6828391695894644,status clear,99291,Top,Evaluation and management
55,0.6827707579180126,following appointments,99291,Top,Evaluation and management
56,0.6819821504092601,ns,99291,Top,Evaluation and management
57,0.6809581943640239,poor,99291,Top,Evaluation and management
58,0.6807101789433887,following,99291,Top,Evaluation and management
59,0.6805324985317254,pressors,99291,Top,Evaluation and management
60,0.6796512507279953,stents,99291,Top,Evaluation and management
61,0.6796162794949897,icu,99291,Top,Evaluation and management
62,0.6795916782589316,bladder,99291,Top,Evaluation and management
63,0.6787373321048421,line,99291,Top,Evaluation and management
64,0.6779797848156773,clear coherent,99291,Top,Evaluation and management
65,0.6779731048731142,coherent,99291,Top,Evaluation and management
66,0.6774610934975711,steroids,99291,Top,Evaluation and management
67,0.6773934356813314,initially,99291,Top,Evaluation and management
68,0.6771762437853877,bilateral,99291,Top,Evaluation and management
69,0.6766416262904786,abg,99291,Top,Evaluation and management
70,0.6756546341934747,rhythm normal,99291,Top,Evaluation and management
71,0.6752495638085303,support,99291,Top,Evaluation and management
72,0.6742537292500668,surgeon,99291,Top,Evaluation and management
73,0.6729843312363553,coronary care,99291,Top,Evaluation and management
74,0.6723517492200358,medicine,99291,Top,Evaluation and management
75,0.6717831840098779,bedside,99291,Top,Evaluation and management
76,0.6711737690692101,balloon pump,99291,Top,Evaluation and management
77,0.6708011115935862,hypertensive,99291,Top,Evaluation and management
78,0.6707455463597725,setting,99291,Top,Evaluation and management
79,0.6686423258745487,nc,99291,Top,Evaluation and management
80,0.6681526801315,ca,99291,Top,Evaluation and management
81,0.6678536802613325,ems,99291,Top,Evaluation and management
82,0.66778057910435,status ambulatory,99291,Top,Evaluation and management
83,0.6669228527313781,called,99291,Top,Evaluation and management
84,0.6662773178497327,reactions,99291,Top,Evaluation and management
85,0.6647985956146079,aortic balloon,99291,Top,Evaluation and management
86,0.6638415257974727,cmo,99291,Top,Evaluation and management
87,0.6627409612324154,respiratory,99291,Top,Evaluation and management
88,0.6619857050248842,peep,99291,Top,Evaluation and management
89,0.6619608042619085,attack,99291,Top,Evaluation and management
90,0.6617175451645078,intubated sedated,99291,Top,Evaluation and management
91,0.6617063237456761,fluticasone,99291,Top,Evaluation and management
92,0.6598637980486218,respiratory distress,99291,Top,Evaluation and management
93,0.659853385925797,minutes,99291,Top,Evaluation and management
94,0.6597816001177724,admitted micu,99291,Top,Evaluation and management
95,0.6596833717051065,drain,99291,Top,Evaluation and management
96,0.6592256565961778,vitals,99291,Top,Evaluation and management
97,0.6591122220435655,none,99291,Top,Evaluation and management
98,0.6590811586402949,yo,99291,Top,Evaluation and management
99,0.6589522076970953,radical,99291,Top,Evaluation and management
0,0.3430100164993161,gi,31624,Bottom,Surgery
1,0.34499097253378314,pod,31624,Bottom,Surgery
2,0.35002302097544424,uti,31624,Bottom,Surgery
3,0.35127838914179527,removed,31624,Bottom,Surgery
4,0.35264238896328737,colon,31624,Bottom,Surgery
5,0.3530413805271177,ercp,31624,Bottom,Surgery
6,0.35769984698984864,bleeding,31624,Bottom,Surgery
7,0.3638784447216788,inr,31624,Bottom,Surgery
8,0.3675658024905798,line,31624,Bottom,Surgery
9,0.3677137021070509,gi bleed,31624,Bottom,Surgery
10,0.37017153329235014,pressors,31624,Bottom,Surgery
11,0.3702761944480201,stent,31624,Bottom,Surgery
12,0.3726652631695067,incisions,31624,Bottom,Surgery
13,0.3735748600497743,surgery,31624,Bottom,Surgery
14,0.3743945678113705,lisinopril,31624,Bottom,Surgery
15,0.3748711631361819,valve replacement,31624,Bottom,Surgery
16,0.37500826892483013,mg daily,31624,Bottom,Surgery
17,0.3750272292307775,incision,31624,Bottom,Surgery
18,0.37828866398961075,sepsis,31624,Bottom,Surgery
19,0.3787161545908903,extended,31624,Bottom,Surgery
20,0.380239689837355,auscultation bilaterally,31624,Bottom,Surgery
21,0.38281437684298975,aortic valve,31624,Bottom,Surgery
22,0.38301171784162075,right left,31624,Bottom,Surgery
23,0.38502167349385497,morning,31624,Bottom,Surgery
24,0.3859296596578381,hypotension,31624,Bottom,Surgery
25,0.3864499419142929,cardiac,31624,Bottom,Surgery
26,0.38869272475155703,drainage,31624,Bottom,Surgery
27,0.39005693207066483,colectomy,31624,Bottom,Surgery
28,0.39020452927671423,ptt,31624,Bottom,Surgery
29,0.392214860501926,placement,31624,Bottom,Surgery
30,0.3928592352161898,large,31624,Bottom,Surgery
31,0.39318120797837597,emergent,31624,Bottom,Surgery
32,0.3936074317169583,ptt inr,31624,Bottom,Surgery
33,0.397248184473528,central line,31624,Bottom,Surgery
34,0.3980260329814972,surgical,31624,Bottom,Surgery
35,0.3984520027464237,pt ptt,31624,Bottom,Surgery
36,0.39881926000804235,hypotensive,31624,Bottom,Surgery
37,0.3995541002787682,intact,31624,Bottom,Surgery
38,0.40034059258772964,avr,31624,Bottom,Surgery
39,0.4011199258018209,central,31624,Bottom,Surgery
40,0.40137427643964413,ca,31624,Bottom,Surgery
41,0.40220305178051263,inr pt,31624,Bottom,Surgery
42,0.40240530820065834,dementia,31624,Bottom,Surgery
43,0.40281871425318544,coronary,31624,Bottom,Surgery
44,0.40296990290864965,stenosis,31624,Bottom,Surgery
45,0.40304851666553093,subarachnoid hemorrhage,31624,Bottom,Surgery
46,0.4035286195257909,meq,31624,Bottom,Surgery
47,0.40360960378579613,artery disease,31624,Bottom,Surgery
48,0.40374965124244655,lactulose,31624,Bottom,Surgery
49,0.40460320985062936,extended care,31624,Bottom,Surgery
50,0.404814726775306,abdominal,31624,Bottom,Surgery
51,0.4050088771476848,urosepsis,31624,Bottom,Surgery
52,0.4051020542879198,stool,31624,Bottom,Surgery
53,0.40524523869292073,resuscitation,31624,Bottom,Surgery
54,0.40550845983084655,tablet delayed,31624,Bottom,Surgery
55,0.4055140175049642,goal,31624,Bottom,Surgery
56,0.40611498772633964,auscultation,31624,Bottom,Surgery
57,0.406248941647678,fluids,31624,Bottom,Surgery
58,0.40644762521442246,exam,31624,Bottom,Surgery
59,0.4073402588800469,tracheal,31624,Bottom,Surgery
60,0.4073622496891914,valve,31624,Bottom,Surgery
61,0.40738477600205586,extension,31624,Bottom,Surgery
62,0.40744203489354947,pancreatitis,31624,Bottom,Surgery
63,0.4074637283467305,rectal,31624,Bottom,Surgery
64,0.4078545238634425,aortic,31624,Bottom,Surgery
65,0.4082974553774127,percent,31624,Bottom,Surgery
66,0.4099592274961652,clear auscultation,31624,Bottom,Surgery
67,0.41001034072819387,gallbladder,31624,Bottom,Surgery
68,0.41001378800495075,shock,31624,Bottom,Surgery
69,0.4100977728422033,sternal,31624,Bottom,Surgery
70,0.4103860244334941,cholecystitis,31624,Bottom,Surgery
71,0.4107368791995766,male,31624,Bottom,Surgery
72,0.41088999224323197,biliary,31624,Bottom,Surgery
73,0.4111009892199338,went,31624,Bottom,Surgery
74,0.41158347319569566,output,31624,Bottom,Surgery
75,0.4116674107308461,replacement,31624,Bottom,Surgery
76,0.41235731814053284,redness,31624,Bottom,Surgery
77,0.4125937979171212,distal,31624,Bottom,Surgery
78,0.41292543659222675,bid times,31624,Bottom,Surgery
79,0.4131003733422431,bleed,31624,Bottom,Surgery
80,0.4133892569991019,made,31624,Bottom,Surgery
81,0.4134235604167313,vi,31624,Bottom,Surgery
82,0.414021313155357,cholecystectomy,31624,Bottom,Surgery
83,0.4141779674275879,qd,31624,Bottom,Surgery
84,0.4144578504220834,echocardiogram,31624,Bottom,Surgery
85,0.4144621734211617,blood pt,31624,Bottom,Surgery
86,0.4144809621987129,lisinopril mg,31624,Bottom,Surgery
87,0.41454039782790664,sig one,31624,Bottom,Surgery
88,0.4145999396003486,extremities,31624,Bottom,Surgery
89,0.41473488552881416,coli,31624,Bottom,Surgery
90,0.41517461972070197,levophed,31624,Bottom,Surgery
91,0.4152111822936481,hours days,31624,Bottom,Surgery
92,0.41544444454101465,pt blood,31624,Bottom,Surgery
93,0.4156811575797231,colace mg,31624,Bottom,Surgery
94,0.4158228887965135,tolerated,31624,Bottom,Surgery
95,0.4159751560148317,denied,31624,Bottom,Surgery
96,0.41607236281039406,osh,31624,Bottom,Surgery
97,0.41617680547375746,diverticulitis,31624,Bottom,Surgery
98,0.4162863066030819,dr,31624,Bottom,Surgery
99,0.4164225738516519,injury,31624,Bottom,Surgery
0,0.8771003889405096,bronchoscopy,31624,Top,Surgery
1,0.8765763046193404,bal,31624,Top,Surgery
2,0.8073025613782453,pneumonia,31624,Top,Surgery
3,0.7940938330555907,opacities,31624,Top,Surgery
4,0.767998502181584,respiratory,31624,Top,Surgery
5,0.765447892023375,viral,31624,Top,Surgery
6,0.7388168657968761,lavage,31624,Top,Surgery
7,0.7312339890976173,bactrim,31624,Top,Surgery
8,0.7276859789405157,infectious,31624,Top,Surgery
9,0.7248451429295882,bronchoalveolar,31624,Top,Surgery
10,0.7211811969343075,bronchoalveolar lavage,31624,Top,Surgery
11,0.7180559146542511,upper lobe,31624,Top,Surgery
12,0.7176372477338874,lobe,31624,Top,Surgery
13,0.7160683547154514,hiv,31624,Top,Surgery
14,0.7081693901366368,ground glass,31624,Top,Surgery
15,0.6965422212763439,lung,31624,Top,Surgery
16,0.695339236958415,pneumocystis,31624,Top,Surgery
17,0.695305900066822,syndrome,31624,Top,Surgery
18,0.695024831385076,cd,31624,Top,Surgery
19,0.6932922791951535,right upper,31624,Top,Surgery
20,0.69230952110172,glass,31624,Top,Surgery
21,0.6907998652704599,smear,31624,Top,Surgery
22,0.6890131131932133,atypical,31624,Top,Surgery
23,0.6889815908522204,influenza,31624,Top,Surgery
24,0.6884543206550964,fast,31624,Top,Surgery
25,0.687187699610574,treatment,31624,Top,Surgery
26,0.6869403948674723,fungal,31624,Top,Surgery
27,0.6848809865988622,acid fast,31624,Top,Surgery
28,0.6797607737408298,transplant,31624,Top,Surgery
29,0.6795988555566609,legionella,31624,Top,Surgery
30,0.6783593542339862,respiratory distress,31624,Top,Surgery
31,0.6754103440366719,levofloxacin,31624,Top,Surgery
32,0.673111553497791,negative,31624,Top,Surgery
33,0.6718946753109469,ct chest,31624,Top,Surgery
34,0.6697509976918107,diffuse,31624,Top,Surgery
35,0.6692093854845762,azithromycin,31624,Top,Surgery
36,0.6680648235868436,oxygen,31624,Top,Surgery
37,0.6645400860847186,respiratory failure,31624,Top,Surgery
38,0.6637608635945526,process,31624,Top,Surgery
39,0.6620223510360584,pna,31624,Top,Surgery
40,0.6606967893598549,rul,31624,Top,Surgery
41,0.6598513911419271,prednisone,31624,Top,Surgery
42,0.6593527565272234,antigen,31624,Top,Surgery
43,0.6584172116840811,lower lobe,31624,Top,Surgery
44,0.6581349428768101,hypoxia,31624,Top,Surgery
45,0.656523884356943,ards,31624,Top,Surgery
46,0.6559743410703402,biopsy,31624,Top,Surgery
47,0.6551614943777625,carinii,31624,Top,Surgery
48,0.6513813407009283,pulmonary,31624,Top,Surgery
49,0.6510705557703966,antibiotics,31624,Top,Surgery
50,0.6502854455310689,glass opacities,31624,Top,Surgery
51,0.6499966435384309,cell,31624,Top,Surgery
52,0.648624461992543,sputum,31624,Top,Surgery
53,0.6474718542666299,room air,31624,Top,Surgery
54,0.6468542277902065,alveolar,31624,Top,Surgery
